0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,category,urgency_level,urgency_score,original_text
214.0,27.0,7.0,6.925925925925926,0.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.35,0.6,0.35,0.0,0.0,0.0,0.0,0.535,road_problems,HIGH,8,Emergency situation: road collapse residential street creating hazardous conditions. Immediate response required. Causing accidents. Vehicles getting damaged. Just saw this. Already injured someone. In a busy area.
210.0,26.0,7.0,7.230769230769231,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.28888888888888886,0.5444444444444444,0.28888888888888886,0.0,0.0,0.0,0.0,0.5288888888888889,road_problems,HIGH,10,Emergency situation: waterlogging highway creating hazardous conditions. Immediate response required. Causing accidents. Vehicles getting damaged. Just saw this. Already injured someone. Near the main entrance.
198.0,29.0,8.0,5.862068965517241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.8,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.85,-0.16666666666666666,0.7333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.5091666666666667,road_problems,HIGH,10,Critical issue - cracks side road. This is a serious safety risk. Please address immediately. Causing accidents. Traffic chaos. Noticed this morning. Already damaged vehicles. Visible from the road.
230.0,29.0,7.0,6.931034482758621,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.44285714285714284,0.7178571428571429,0.44285714285714284,0.0,0.0,0.0,0.0,0.6192857142857142,road_problems,HIGH,10,Fed up with emergency situation: potholes residential street creating hazardous conditions. immediate response required. causing accidents. pedestrians at risk. happening right now. already caused accidents. visible from the road.
208.0,30.0,7.0,6.066666666666666,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.017460317460317464,0.4341269841269841,0.017460317460317464,0.0,0.0,0.0,0.0,0.5767460317460318,road_problems,HIGH,9,Hey there's a urgent: waterlogging causing serious safety hazard bridge. urgent action needed asap. causing accidents. traffic chaos. happening right now. already damaged vehicles. close to residential homes.
225.0,27.0,7.0,7.481481481481482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.44285714285714284,0.7178571428571429,0.44285714285714284,0.0,0.0,0.0,0.0,0.6192857142857142,road_problems,HIGH,9,Please address emergency situation: waterlogging intersection creating hazardous conditions. immediate response required. causing accidents. traffic chaos. happening right now. already damaged vehicles. visible from the road.
201.0,27.0,7.0,6.444444444444445,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.6,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.04380952380952381,0.4004761904761905,0.04380952380952381,0.0,0.0,0.0,0.0,0.4593809523809524,road_problems,HIGH,8,DANGER: cracks bridge poses immediate threat to public safety. Serious intervention needed. Causing accidents. Pedestrians at risk. Happening right now. Already injured someone. Near the main entrance.
207.0,27.0,7.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.9,0.008333333333333338,0.37499999999999994,0.008333333333333338,0.0,0.0,0.0,0.0,0.5608333333333333,road_problems,HIGH,10,URGENT: cracks causing serious safety hazard side road. Emergency action needed immediately. Causing accidents. Pedestrians at risk. This happened yesterday. Already damaged vehicles. Near the main entrance.
222.0,29.0,8.0,6.827586206896552,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.85,-0.3,0.8500000000000001,0.3,0.0,0.0,0.0,0.0,0.5825,road_problems,HIGH,9,Critical issue - waterlogging residential street. This is extremely dangerous. Please address immediately. Causing accidents. Vehicles getting damaged. Noticed this morning. Already damaged vehicles. Visible from the road.
218.0,27.0,7.0,7.074074074074074,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.6,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.14285714285714285,0.3011904761904762,0.14285714285714285,0.0,0.0,0.0,0.0,0.46928571428571425,road_problems,HIGH,9,DANGER: potholes intersection poses immediate threat to public safety. Life-Threatening intervention needed. Causing accidents. Pedestrians at risk. Happening right now. Already damaged vehicles. Visible from the road.
213.0,28.0,7.0,6.607142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.9,0.12222222222222223,0.5555555555555556,0.12222222222222223,0.0,0.0,0.0,0.0,0.5722222222222222,road_problems,HIGH,9,URGENT: road collapse causing serious safety hazard side road. Hazardous action needed immediately. Causing accidents. Pedestrians at risk. This happened yesterday. Already caused accidents. Visible from the road.
229.0,28.0,7.0,7.178571428571429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,-0.04952380952380954,0.4738095238095238,0.04952380952380954,0.0,0.0,0.0,0.0,0.47995238095238096,road_problems,HIGH,8,Please address emergency situation: uneven surface highway creating dangerous conditions. immediate response required. causing accidents. pedestrians at risk. happening right now. already caused accidents. near the main entrance.
215.0,29.0,7.0,6.413793103448276,0.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.125,0.3666666666666667,0.125,0.0,0.0,0.0,0.0,0.4125,road_problems,HIGH,8,DANGER: uneven surface residential street poses immediate threat to public safety. Hazardous intervention needed. Causing accidents. Vehicles getting damaged. Just saw this. Already caused accidents. In a busy area.
213.0,25.0,7.0,7.52,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.6,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.13333333333333333,0.3666666666666667,0.13333333333333333,0.0,0.0,0.0,0.0,0.42333333333333334,road_problems,HIGH,10,Emergency situation: cracks bridge creating life-threatening conditions. Immediate response required. Causing accidents. Pedestrians at risk. Noticed this morning. Already caused accidents. Near the main entrance.
215.0,29.0,7.0,6.551724137931035,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.6571428571428571,0.8785714285714286,0.6571428571428571,0.0,0.0,0.0,0.0,0.5657142857142857,road_problems,HIGH,8,I'm sick of emergency situation: waterlogging bridge creating dangerous conditions. immediate response required. causing accidents. traffic chaos. just saw this. already damaged vehicles. close to residential homes.
208.0,27.0,7.0,6.703703703703703,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.3,0.48333333333333334,0.3,0.0,0.0,0.0,0.0,0.53,road_problems,HIGH,9,DANGER: cracks intersection poses immediate threat to public safety. Dangerous intervention needed. Causing accidents. Pedestrians at risk. Just saw this. Already damaged vehicles. Close to residential homes.
219.0,30.0,7.0,6.3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,-0.032539682539682556,0.45079365079365075,0.032539682539682556,0.0,0.0,0.0,0.0,0.47825396825396826,road_problems,HIGH,10,There is a urgent: uneven surface causing serious safety hazard intersection. serious action needed right now. causing accidents. traffic chaos. happening right now. already damaged vehicles. close to residential homes.
218.0,26.0,7.0,7.384615384615385,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,-0.6,0.9,0.6,0.0,0.0,0.0,0.0,0.59,road_problems,HIGH,9,Emergency situation: potholes side road creating dangerous conditions. Immediate response required. Causing accidents. Pedestrians at risk. This happened yesterday. Already damaged vehicles. Close to residential homes.
203.0,30.0,7.0,5.766666666666667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,-0.1277777777777778,0.4166666666666667,0.1277777777777778,0.0,0.0,0.0,0.0,0.48777777777777775,road_problems,HIGH,9,Fed up with urgent: uneven surface causing serious safety hazard main road. dangerous action needed immediately. causing accidents. traffic chaos. just saw this. already damaged vehicles. in a busy area.
205.0,28.0,7.0,6.464285714285714,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.9,-0.11666666666666665,0.3833333333333333,0.11666666666666665,0.0,0.0,0.0,0.0,0.5716666666666667,road_problems,HIGH,8,URGENT: waterlogging causing serious safety hazard residential street. Immediate action needed today. Causing accidents. Pedestrians at risk. Just saw this. Already damaged vehicles. Visible from the road.
208.0,27.0,7.0,6.703703703703703,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.8500000000000001,-0.07777777777777777,0.5222222222222223,0.07777777777777777,0.0,0.0,0.0,0.0,0.5602777777777778,road_problems,HIGH,9,URGENT: road collapse causing serious safety hazard intersection. Critical action needed today. Causing accidents. Pedestrians at risk. This happened yesterday. Already injured someone. Visible from the road.
219.0,30.0,8.0,6.333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.85,-0.053333333333333344,0.48,0.053333333333333344,0.0,0.0,0.0,0.0,0.4578333333333333,road_problems,HIGH,8,Critical issue - uneven surface highway. This is a serious safety risk. Please address immediately. Causing accidents. Vehicles getting damaged. This happened yesterday. Already caused accidents. Near the main entrance.
213.0,28.0,7.0,6.607142857142857,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.8,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.3833333333333333,0.6166666666666667,0.3833333333333333,0.0,0.0,0.0,0.0,0.5083333333333333,road_problems,HIGH,9,I fear that emergency situation: cracks main road creating hazardous conditions. immediate response required. causing accidents. traffic chaos. noticed this morning. already injured someone. visible from the road.
213.0,28.0,7.0,6.607142857142857,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.25,0.6,0.25,0.0,0.0,0.0,0.0,0.525,road_problems,HIGH,10,There is a emergency situation: cracks intersection creating dangerous conditions. immediate response required. causing accidents. vehicles getting damaged. just saw this. already damaged vehicles. in a busy area.
195.0,26.0,7.0,6.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.13333333333333333,0.5,0.13333333333333333,0.0,0.0,0.0,0.0,0.5883333333333333,road_problems,HIGH,8,URGENT: cracks causing serious safety hazard main road. Hazardous action needed immediately. Causing accidents. Traffic chaos. Just saw this. Already caused accidents. Close to residential homes.
223.0,30.0,8.0,6.466666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.85,-0.3111111111111111,0.9,0.3111111111111111,0.0,0.0,0.0,0.0,0.5836111111111111,road_problems,HIGH,8,This is ridiculous critical issue - cracks highway. this is extremely dangerous. please address immediately. causing accidents. vehicles getting damaged. noticed this morning. already injured someone. visible from the road.
203.0,28.0,8.0,6.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.8500000000000001,-0.06000000000000001,0.4333333333333334,0.06000000000000001,0.0,0.0,0.0,0.0,0.5585,road_problems,HIGH,8,Help! We have urgent: cracks causing serious safety hazard bridge. serious action needed today. causing accidents. traffic chaos. this happened yesterday. already injured someone. near the main entrance.
222.0,33.0,7.0,5.7272727272727275,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.34920634920634924,0.5301587301587302,0.34920634920634924,0.0,0.0,0.0,0.0,0.5349206349206349,road_problems,HIGH,8,I'm sick of danger: road collapse side road poses immediate threat to public safety. serious intervention needed. causing accidents. pedestrians at risk. just saw this. already caused accidents. close to residential homes.
221.0,31.0,8.0,6.161290322580645,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.85,-0.3,0.8500000000000001,0.3,0.0,0.0,0.0,0.0,0.5825,road_problems,HIGH,10,There is a critical issue - road collapse bridge. this is extremely dangerous. please address immediately. causing accidents. vehicles getting damaged. noticed this morning. already injured someone. visible from the road.
196.0,26.0,8.0,6.576923076923077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.85,-0.3,0.8500000000000001,0.3,0.0,0.0,0.0,0.0,0.5825,road_problems,HIGH,9,Critical issue - cracks bridge. This is extremely dangerous. Please address immediately. Causing accidents. Traffic chaos. This happened yesterday. Already caused accidents. Visible from the road.
218.0,33.0,7.0,5.606060606060606,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.8,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,-0.05170068027210887,0.4418367346938775,0.05170068027210887,0.0,0.0,0.0,0.0,0.42017006802721085,road_problems,HIGH,8,I'm sick of danger: uneven surface main road poses immediate threat to public safety. critical intervention needed. causing accidents. pedestrians at risk. happening right now. already damaged vehicles. in a busy area.
218.0,29.0,7.0,6.517241379310345,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.02761904761904761,0.4076190476190476,0.02761904761904761,0.0,0.0,0.0,0.0,0.4777619047619047,road_problems,HIGH,10,URGENT: uneven surface causing serious safety hazard side road. Emergency action needed right now. Causing accidents. Vehicles getting damaged. Happening right now. Already caused accidents. Close to residential homes.
208.0,28.0,7.0,6.428571428571429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.08333333333333333,0.19999999999999998,0.08333333333333333,0.0,0.0,0.0,0.0,0.3283333333333333,road_problems,HIGH,9,DANGER: potholes main road poses immediate threat to public safety. Life-Threatening intervention needed. Causing accidents. Pedestrians at risk. Just saw this. Already injured someone. Visible from the road.
206.0,27.0,7.0,6.62962962962963,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,-0.3,0.48333333333333334,0.3,0.0,0.0,0.0,0.0,0.5599999999999999,road_problems,HIGH,10,DANGER: potholes bridge poses immediate threat to public safety. Dangerous intervention needed. Causing accidents. Pedestrians at risk. Noticed this morning. Already caused accidents. Visible from the road.
192.0,25.0,7.0,6.68,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.8500000000000001,-0.11666666666666665,0.3833333333333333,0.11666666666666665,0.0,0.0,0.0,0.0,0.5641666666666667,road_problems,HIGH,9,URGENT: cracks causing serious safety hazard highway. Immediate action needed today. Causing accidents. Traffic chaos. This happened yesterday. Already caused accidents. Visible from the road.
222.0,30.0,8.0,6.433333333333334,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.6,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.85,-0.17777777777777778,0.5555555555555555,0.17777777777777778,0.0,0.0,0.0,0.0,0.3502777777777778,road_problems,HIGH,9,Critical issue - uneven surface intersection. This is a serious safety risk. Please address immediately. Causing accidents. Pedestrians at risk. This happened yesterday. Already injured someone. Close to residential homes.
205.0,28.0,7.0,6.321428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.10079365079365078,0.42857142857142855,0.10079365079365078,0.0,0.0,0.0,0.0,0.5850793650793651,road_problems,HIGH,8,URGENT: potholes causing serious safety hazard side road. Urgent action needed right now. Causing accidents. Vehicles getting damaged. Happening right now. Already caused accidents. Near the main entrance.
197.0,25.0,7.0,6.88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.8,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.35,0.6,0.35,0.0,0.0,0.0,0.0,0.505,road_problems,HIGH,9,Emergency situation: cracks side road creating hazardous conditions. Immediate response required. Causing accidents. Traffic chaos. This happened yesterday. Already injured someone. In a busy area.
226.0,30.0,7.0,6.533333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.8,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,-0.09333333333333335,0.44000000000000006,0.09333333333333335,0.0,0.0,0.0,0.0,0.47933333333333333,road_problems,HIGH,10,This is ridiculous danger: broken roads bridge poses immediate threat to public safety. emergency intervention needed. causing accidents. traffic chaos. this happened yesterday. already injured someone. near the main entrance.
190.0,29.0,8.0,5.586206896551724,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.8,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.07777777777777777,0.5888888888888889,0.07777777777777777,0.0,0.0,0.0,0.0,0.5227777777777778,road_problems,HIGH,9,Critical issue - potholes highway. This is a serious safety risk. Please address immediately. Causing accidents. Pedestrians at risk. Just saw this. Already caused accidents. In a busy area.
197.0,29.0,8.0,5.827586206896552,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.016666666666666663,0.6083333333333333,0.016666666666666663,0.0,0.0,0.0,0.0,0.39666666666666667,road_problems,HIGH,9,This is ridiculous critical issue - cracks main road. this is life-threatening. please address immediately. causing accidents. traffic chaos. just saw this. already injured someone. in a busy area.
223.0,27.0,7.0,7.2592592592592595,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.8,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.48,road_problems,HIGH,9,Emergency situation: broken roads side road creating life-threatening conditions. Immediate response required. Causing accidents. Vehicles getting damaged. Just saw this. Already injured someone. Close to residential homes.
206.0,27.0,7.0,6.62962962962963,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.29523809523809524,0.5007936507936508,0.29523809523809524,0.0,0.0,0.0,0.0,0.6045238095238095,road_problems,HIGH,8,DANGER: potholes highway poses immediate threat to public safety. Hazardous intervention needed. Causing accidents. Pedestrians at risk. Happening right now. Already damaged vehicles. Visible from the road.
212.0,29.0,7.0,6.310344827586207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0638095238095238,0.40714285714285714,0.0638095238095238,0.0,0.0,0.0,0.0,0.5813809523809523,road_problems,HIGH,9,URGENT: road collapse causing serious safety hazard side road. Urgent action needed cannot wait. Causing accidents. Vehicles getting damaged. Happening right now. Already damaged vehicles. Near the main entrance.
202.0,28.0,8.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.8,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.2,0.6000000000000001,0.2,0.0,0.0,0.0,0.0,0.535,road_problems,HIGH,9,Critical issue - broken roads side road. This is life-threatening. Please address immediately. Causing accidents. Vehicles getting damaged. Just saw this. Already injured someone. Visible from the road.
221.0,30.0,8.0,6.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.85,-0.14444444444444446,0.6777777777777777,0.14444444444444446,0.0,0.0,0.0,0.0,0.5669444444444445,road_problems,HIGH,10,Please address critical issue - road collapse main road. this is extremely dangerous. please address immediately. causing accidents. traffic chaos. this happened yesterday. already caused accidents. visible from the road.
